DateTime(Local),Actual,Forecast(1 hour ahead),Forecast(2 hours ahead),Forecast(24 hours ahead)
15-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 10:00:00,27.61,25.34,25.34,25.05
16-Nov-2019 11:00:00,96.73,96.15,96.15,95.11
16-Nov-2019 12:00:00,100.00,93.67,93.67,92.75
16-Nov-2019 13:00:00,76.67,89.91,89.34,89.57
16-Nov-2019 14:00:00,76.63,74.22,85.60,85.60
16-Nov-2019 15:00:00,83.59,83.82,77.23,83.59
16-Nov-2019 16:00:00,86.63,89.60,87.78,80.60
16-Nov-2019 17:00:00,95.00,91.99,91.99,74.86
16-Nov-2019 18:00:00,44.33,75.33,75.33,63.50
16-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
16-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 10:00:00,38.29,24.09,24.09,24.23
17-Nov-2019 11:00:00,67.81,95.50,95.50,95.50
17-Nov-2019 12:00:00,97.89,93.48,93.48,93.25
17-Nov-2019 13:00:00,89.44,89.90,89.44,89.21
17-Nov-2019 14:00:00,81.16,86.46,86.46,85.55
17-Nov-2019 15:00:00,90.91,86.06,86.06,83.44
17-Nov-2019 16:00:00,88.48,88.48,88.48,81.11
17-Nov-2019 17:00:00,100.00,90.50,90.50,79.55
17-Nov-2019 18:00:00,55.57,72.31,72.31,65.38
17-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
17-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 10:00:00,0.00,17.66,13.43,11.02
18-Nov-2019 11:00:00,90.57,66.44,74.59,50.26
18-Nov-2019 12:00:00,71.00,75.55,73.45,60.83
18-Nov-2019 13:00:00,57.35,68.86,70.25,58.80
18-Nov-2019 14:00:00,50.77,61.13,61.13,58.87
18-Nov-2019 15:00:00,14.90,29.14,52.36,54.67
18-Nov-2019 16:00:00,28.75,22.82,35.35,38.67
18-Nov-2019 17:00:00,70.57,68.85,53.46,33.68
18-Nov-2019 18:00:00,43.54,66.02,64.38,23.86
18-Nov-2019 19:00:00,0.00,0.00,0.00,1.60
18-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
18-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 10:00:00,14.52,15.50,18.03,14.52
19-Nov-2019 11:00:00,90.01,83.21,60.31,60.44
19-Nov-2019 12:00:00,72.24,86.35,79.96,58.31
19-Nov-2019 13:00:00,35.74,49.29,75.08,47.14
19-Nov-2019 14:00:00,82.82,78.15,61.82,60.12
19-Nov-2019 15:00:00,53.83,68.48,80.18,64.19
19-Nov-2019 16:00:00,80.90,71.02,58.61,57.39
19-Nov-2019 17:00:00,63.06,65.68,71.09,58.23
19-Nov-2019 18:00:00,54.81,60.29,52.84,29.16
19-Nov-2019 19:00:00,0.00,0.00,0.00,1.90
19-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
19-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 10:00:00,14.26,14.68,17.19,16.91
20-Nov-2019 11:00:00,31.51,77.86,75.66,83.36
20-Nov-2019 12:00:00,72.19,80.67,78.52,83.48
20-Nov-2019 13:00:00,78.14,71.18,70.95,77.46
20-Nov-2019 14:00:00,76.63,75.62,73.14,73.48
20-Nov-2019 15:00:00,66.54,70.54,64.80,73.48
20-Nov-2019 16:00:00,78.56,81.18,73.92,70.78
20-Nov-2019 17:00:00,71.18,83.25,83.25,72.30
20-Nov-2019 18:00:00,51.52,62.09,61.63,56.20
20-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
20-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 10:00:00,16.02,16.30,13.92,10.66
21-Nov-2019 11:00:00,90.46,64.49,67.05,50.64
21-Nov-2019 12:00:00,50.94,74.03,56.56,59.64
21-Nov-2019 13:00:00,64.04,67.26,55.31,55.55
21-Nov-2019 14:00:00,58.22,59.07,61.48,53.58
21-Nov-2019 15:00:00,49.64,51.12,61.20,52.23
21-Nov-2019 16:00:00,30.86,23.04,26.11,35.68
21-Nov-2019 17:00:00,32.92,40.33,36.45,13.67
21-Nov-2019 18:00:00,27.90,19.48,21.67,8.64
21-Nov-2019 19:00:00,0.86,1.15,1.73,0.14
21-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
21-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 10:00:00,15.64,13.22,13.51,11.80
22-Nov-2019 11:00:00,82.09,75.41,73.38,78.59
22-Nov-2019 12:00:00,100.00,83.51,77.41,80.77
22-Nov-2019 13:00:00,80.28,80.74,82.45,77.86
22-Nov-2019 14:00:00,76.82,79.91,78.08,75.43
22-Nov-2019 15:00:00,76.23,80.22,80.22,73.93
22-Nov-2019 16:00:00,76.74,82.73,82.51,70.51
22-Nov-2019 17:00:00,86.08,85.20,85.20,66.48
22-Nov-2019 18:00:00,49.13,62.41,62.41,51.12
22-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
22-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 10:00:00,17.28,12.73,12.45,10.44
23-Nov-2019 11:00:00,83.24,86.71,79.96,56.47
23-Nov-2019 12:00:00,78.94,84.86,71.11,83.59
23-Nov-2019 13:00:00,78.23,84.13,66.20,70.66
23-Nov-2019 14:00:00,72.48,81.11,79.38,63.22
23-Nov-2019 15:00:00,80.81,81.04,81.04,66.11
23-Nov-2019 16:00:00,80.39,83.58,83.58,67.64
23-Nov-2019 17:00:00,82.37,85.86,85.86,65.33
23-Nov-2019 18:00:00,58.15,51.07,62.67,50.57
23-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
23-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 10:00:00,18.04,12.48,12.48,12.34
24-Nov-2019 11:00:00,94.54,84.59,84.25,84.71
24-Nov-2019 12:00:00,92.66,87.46,87.46,87.35
24-Nov-2019 13:00:00,88.21,82.87,82.87,80.91
24-Nov-2019 14:00:00,76.89,68.94,79.45,79.22
24-Nov-2019 15:00:00,78.74,71.49,63.20,77.35
24-Nov-2019 16:00:00,87.61,82.64,75.25,76.53
24-Nov-2019 17:00:00,76.65,84.57,84.57,66.95
24-Nov-2019 18:00:00,61.86,61.25,61.25,47.24
24-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
24-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 10:00:00,12.27,12.56,12.56,12.56
25-Nov-2019 11:00:00,97.44,85.33,84.86,85.33
25-Nov-2019 12:00:00,71.67,88.12,88.00,88.12
25-Nov-2019 13:00:00,92.22,84.05,83.36,83.25
25-Nov-2019 14:00:00,74.94,80.91,80.56,79.86
25-Nov-2019 15:00:00,84.50,80.72,80.72,77.47
25-Nov-2019 16:00:00,86.26,83.89,83.89,76.18
25-Nov-2019 17:00:00,85.36,86.26,86.26,74.31
25-Nov-2019 18:00:00,50.67,61.74,61.74,55.07
25-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 20:00:00,7.93,0.00,0.00,0.00
25-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
25-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 10:00:00,4.55,8.48,8.48,8.63
26-Nov-2019 11:00:00,60.39,83.90,83.31,80.97
26-Nov-2019 12:00:00,100.00,86.89,86.89,84.25
26-Nov-2019 13:00:00,62.92,83.06,83.06,80.28
26-Nov-2019 14:00:00,70.74,79.80,79.80,76.30
26-Nov-2019 15:00:00,65.38,79.78,79.78,73.84
26-Nov-2019 16:00:00,71.13,82.52,82.52,72.43
26-Nov-2019 17:00:00,49.67,84.37,84.37,70.02
26-Nov-2019 18:00:00,68.03,59.53,59.53,50.80
26-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
26-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 10:00:00,12.74,8.54,8.54,8.54
27-Nov-2019 11:00:00,98.78,82.28,81.69,79.32
27-Nov-2019 12:00:00,87.17,86.37,86.37,83.70
27-Nov-2019 13:00:00,74.46,82.44,82.44,79.88
27-Nov-2019 14:00:00,71.38,78.82,76.36,77.30
27-Nov-2019 15:00:00,80.88,79.27,71.05,75.31
27-Nov-2019 16:00:00,80.01,82.18,82.18,73.26
27-Nov-2019 17:00:00,75.95,85.47,85.47,65.26
27-Nov-2019 18:00:00,59.16,57.31,57.31,52.06
27-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
27-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 10:00:00,17.05,8.25,7.52,8.11
28-Nov-2019 11:00:00,57.63,28.87,42.45,72.78
28-Nov-2019 12:00:00,23.76,27.76,34.98,77.53
28-Nov-2019 13:00:00,27.90,33.71,35.18,63.68
28-Nov-2019 14:00:00,56.33,42.52,34.62,59.57
28-Nov-2019 15:00:00,30.46,38.81,38.81,55.32
28-Nov-2019 16:00:00,32.38,46.61,35.17,51.05
28-Nov-2019 17:00:00,53.19,47.12,35.96,41.06
28-Nov-2019 18:00:00,49.91,44.30,31.45,27.43
28-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
28-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 10:00:00,9.64,7.76,8.19,6.88
29-Nov-2019 11:00:00,98.67,54.29,61.55,31.47
29-Nov-2019 12:00:00,55.83,63.23,60.74,43.18
29-Nov-2019 13:00:00,59.95,53.68,55.70,51.01
29-Nov-2019 14:00:00,80.03,78.75,64.83,55.82
29-Nov-2019 15:00:00,50.80,50.04,72.67,56.07
29-Nov-2019 16:00:00,60.02,61.00,73.61,54.57
29-Nov-2019 17:00:00,53.20,48.55,67.84,53.45
29-Nov-2019 18:00:00,34.11,38.32,36.62,26.08
29-Nov-2019 19:00:00,0.00,0.00,0.43,0.72
29-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
29-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 00:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 01:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 02:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 03:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 04:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 05:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 06:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 07:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 08:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 09:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 10:00:00,2.35,2.94,2.94,6.88
30-Nov-2019 11:00:00,100.00,83.90,83.90,70.42
30-Nov-2019 12:00:00,86.46,90.65,90.65,80.46
30-Nov-2019 13:00:00,86.66,85.07,85.07,76.42
30-Nov-2019 14:00:00,77.70,81.84,81.84,73.73
30-Nov-2019 15:00:00,66.56,81.65,81.65,74.49
30-Nov-2019 16:00:00,84.29,84.29,84.29,74.56
30-Nov-2019 17:00:00,100.00,88.42,88.42,74.32
30-Nov-2019 18:00:00,53.95,58.52,58.52,50.06
30-Nov-2019 19:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 20:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 21:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 22:00:00,0.00,0.00,0.00,0.00
30-Nov-2019 23:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 00:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 01:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 02:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 03:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 04:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 05:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 06:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 07:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 08:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 09:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 10:00:00,2.54,2.24,2.24,3.13
01-Dec-2019 11:00:00,74.10,81.15,81.27,80.20
01-Dec-2019 12:00:00,85.89,88.74,88.74,88.74
01-Dec-2019 13:00:00,89.45,84.01,84.01,82.98
01-Dec-2019 14:00:00,87.83,80.12,80.12,78.39
01-Dec-2019 15:00:00,77.92,79.64,79.64,76.30
01-Dec-2019 16:00:00,94.01,82.37,82.37,75.14
01-Dec-2019 17:00:00,77.69,86.20,86.20,75.26
01-Dec-2019 18:00:00,49.81,56.31,56.31,50.82
01-Dec-2019 19:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 20:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 21:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 22:00:00,0.00,0.00,0.00,0.00
01-Dec-2019 23:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 00:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 01:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 02:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 03:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 04:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 05:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 06:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 07:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 08:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 09:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 10:00:00,0.00,2.98,2.83,3.42
02-Dec-2019 11:00:00,89.39,73.18,66.79,73.30
02-Dec-2019 12:00:00,77.65,86.29,74.20,82.23
02-Dec-2019 13:00:00,81.09,82.25,82.25,73.22
02-Dec-2019 14:00:00,74.77,78.75,78.75,72.64
02-Dec-2019 15:00:00,79.20,78.51,78.51,74.43
02-Dec-2019 16:00:00,85.97,81.24,81.24,73.39
02-Dec-2019 17:00:00,91.18,83.50,83.50,71.98
02-Dec-2019 18:00:00,56.56,54.70,54.70,49.15
02-Dec-2019 19:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 20:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 21:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 22:00:00,0.00,0.00,0.00,0.00
02-Dec-2019 23:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 00:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 01:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 02:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 03:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 04:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 05:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 06:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 07:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 08:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 09:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 10:00:00,2.58,2.58,2.58,2.73
03-Dec-2019 11:00:00,94.27,78.00,78.00,77.15
03-Dec-2019 12:00:00,90.08,87.77,87.77,87.19
03-Dec-2019 13:00:00,84.21,83.63,83.51,83.16
03-Dec-2019 14:00:00,77.77,80.11,79.76,79.41
03-Dec-2019 15:00:00,77.30,79.98,79.98,77.30
03-Dec-2019 16:00:00,91.70,83.29,83.29,76.36
03-Dec-2019 17:00:00,78.04,84.34,84.34,74.08
03-Dec-2019 18:00:00,54.32,54.95,54.95,49.90
03-Dec-2019 19:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 20:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 21:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 22:00:00,0.00,0.00,0.00,0.00
03-Dec-2019 23:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 00:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 01:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 02:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 03:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 04:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 05:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 06:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 07:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 08:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 09:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 10:00:00,0.00,0.00,0.00,0.00
04-Dec-2019 11:00:00,93.59,77.27,76.79,77.39
04-Dec-2019 12:00:00,76.57,87.49,87.49,87.60
04-Dec-2019 13:00:00,82.00,83.40,83.40,83.16
04-Dec-2019 14:00:00,79.51,79.75,79.75,79.05
04-Dec-2019 15:00:00,75.66,79.61,79.61,76.71
